mega_cluster,id,fingerprint,name,description,menus_appeared,times_appeared,first_appeared,last_appeared,lowest_price,highest_price,name_modified
coffee,409965,coffeecuban,Cuban coffee,,1,1,1917,1917,0.3,0.3,cuban coffee
coffee,4822,coffeecup,"Coffee, cup",,95,98,1900,1965,0.05,0.25,"coffee, cup"
coffee,182497,coffeecup,Coffee (Cup),,49,66,1917,1967,0,0.25,coffee (cup)
coffee,19483,coffeecup,Cup coffee,,8,12,1900,1924,0.1,0.15,cup coffee
coffee,393105,coffeecup,Coffee (cup),,8,8,1917,1917,0.05,0.05,coffee (cup)
coffee,383939,coffeecup,"Coffee, Cup",,5,5,1914,1949,0.05,0.15,"coffee, cup"
coffee,384566,coffeecup,Cup Coffee,,3,3,1894,1918,0.05,0.1,cup coffee
coffee,452723,coffeecup,"COFFEE, CUP",,1,1,0,0,0,0,"coffee, cup"
coffee,184743,coffeecupcustard,Coffee Cup Custard,,10,10,1914,1963,0.25,0.6,coffee cup custard
coffee,464165,coffeecupcustard,coffee cup custard,,1,1,1914,1914,0.25,0.25,coffee cup custard
coffee,441088,coffeecupfrench,"French Coffee, Cup",,17,19,1912,1914,0.15,0.15,"french coffee, cup"
coffee,29786,coffeecupfrench,"French coffee, cup",,4,4,1892,1906,0.1,0.15,"french coffee, cup"
coffee,398480,coffeecupfrench,"French Coffee, cup",,4,4,1914,1917,0.15,0.15,"french coffee, cup"
coffee,463425,coffeecupfrench,"french coffee, cup",,1,1,0,0,0,0,"french coffee, cup"
coffee,17233,coffeecupfrenchsmall,"French coffee, small cup",,14,14,1889,1900,0,0,"french coffee, small cup"
coffee,6721,coffeecupof,Cup of Coffee,,82,90,1892,1963,0,10,cup of coffee
coffee,433445,coffeecupof,Cup of coffee,,3,5,1914,1914,0.1,0.2,cup of coffee
coffee,374211,coffeecupof,Cup of Coffee,,1,1,1920,1920,0.1,0.1,cup of coffee
coffee,410872,coffeecupof,CUP OF COFFEE,,1,1,1957,1957,0.15,0.15,cup of coffee
coffee,446361,coffeecupof,cup of coffee,,1,1,1914,1914,0.1,0.1,cup of coffee
coffee,373129,coffeecuporderperspecialto,"Special coffee, to order, per cup",,25,25,1918,1920,0.2,20,"special coffee, to order, per cup"
coffee,418804,coffeecuporderperspecialto,"special coffee, to order, per cup",,1,1,1918,1918,0.2,0.2,"special coffee, to order, per cup"
coffee,5301,coffeecupper,"coffee, per cup",,125,125,1882,1962,0.05,10,"coffee, per cup"
coffee,385624,coffeecupper,"Coffee, per cup",,35,35,1901,1918,0.05,10,"coffee, per cup"
coffee,15673,coffeecupper,Coffee per cup,,20,20,1900,1958,0.05,0.15,coffee per cup
coffee,409421,coffeecupper,"Coffee, Per Cup",,6,6,1913,1959,0.05,0.1,"coffee, per cup"
coffee,432148,coffeecupper,"Coffee, per Cup",,4,4,1914,1919,0.05,0.1,"coffee, per cup"
coffee,443398,coffeecupper,"COFFEE, PER CUP",,3,3,1914,1914,0.1,0.1,"coffee, per cup"
coffee,411406,coffeecupper,coffee per cup,,2,2,1913,1917,0.1,0.5,coffee per cup
coffee,375022,coffeecupper,Coffee Per Cup,,1,1,1900,1900,0.1,0.1,coffee per cup
coffee,386693,coffeecupper,Coffee per Cup,,1,1,1918,1918,0.05,0.05,coffee per cup
coffee,133249,coffeedecaffeinated,Decaffeinated Coffee,,43,50,1920,1989,0,2,decaffeinated coffee
coffee,408848,coffeedecaffeinated,Decaffeinated coffee,,1,1,0,0,0,0,decaffeinated coffee
coffee,183523,coffeedecaffeinatedpot,Decaffeinated Coffee (Pot),,22,22,1920,1948,0.25,0.3,decaffeinated coffee (pot)
coffee,3536,coffeedemifrenchtasse,"French coffee, demi-tasse",,46,51,1899,1920,0.1,0.4,"french coffee, demi-tasse"
coffee,395584,coffeedemifrenchtasse,"French coffee, demi-tasse",,8,10,1917,1918,0.1,0.15,"french coffee, demi-tasse"
coffee,406807,coffeedemifrenchtasse,"french coffee, demi-tasse",,3,3,1917,1918,0.1,0.15,"french coffee, demi-tasse"
coffee,377814,coffeedemifrenchtasse,"French coffee, Demi-tasse",,1,1,1920,1920,0.1,0.1,"french coffee, demi-tasse"
coffee,378293,coffeedemifrenchtasse,"French Coffee, demi-tasse",,1,1,1920,1920,0.1,0.1,"french coffee, demi-tasse"
coffee,23287,coffeedemitasse,"Coffee, demi tasse",,39,39,1899,1946,0.1,0.25,"coffee, demi tasse"
coffee,17064,coffeedemitasse,"Coffee, demi-tasse",,37,37,1900,1933,0.05,0.2,"coffee, demi-tasse"
coffee,385790,coffeedemitasse,"Coffee, Demi-tasse",,19,19,1917,1928,0.1,0.2,"coffee, demi-tasse"
coffee,39918,coffeedemitasse,Demi Tasse Coffee,,15,16,1901,1950,0,0.3,demi tasse coffee
coffee,391504,coffeedemitasse,Demi-tasse coffee,,12,13,1917,1918,0,0.3,demi-tasse coffee
coffee,8265,coffeedemitasse,demi-tasse coffee,,11,11,1900,1941,0.1,0.2,demi-tasse coffee
coffee,396003,coffeedemitasse,Demi-tasse Coffee,,8,9,1917,1918,0.1,0.15,demi-tasse coffee
coffee,485049,coffeedemitasse,Demi tasse coffee,,7,7,1913,1913,0.1,0.1,demi tasse coffee
coffee,379731,coffeedemitasse,"coffee, Demi-tasse",,1,1,1919,1919,0.15,0.15,"coffee, demi-tasse"
coffee,482363,coffeedemitasse,"Coffee, Demi Tasse",,1,1,0,0,0,0,"coffee, demi tasse"
coffee,486468,coffeedemitasse,Demi-tasse coffee,,1,1,1913,1913,0.1,0.1,demi-tasse coffee
coffee,486770,coffeedemitasse,Demi Tasse coffee,,1,1,1913,1913,0.1,0.1,demi tasse coffee
coffee,480981,coffeedemitasse,"Coffee, Demi-Tasse",,1,0,0,0,0,0,"coffee, demi-tasse"
coffee,12177,coffeeforofonepot,Pot of Coffee for one,,10,10,1900,1919,0.1,0.25,pot of coffee for one
coffee,389124,coffeeforofonepot,Pot of coffee for one,,9,9,1912,1918,0.1,0.5,pot of coffee for one
coffee,19284,coffeeforofpottwo,Pot of coffee for two,,13,13,1900,1914,0.1,0.25,pot of coffee for two
coffee,442838,coffeeforofpottwo,Pot of Coffee For Two,,1,1,1914,1914,0.25,0.25,pot of coffee for two
coffee,44511,coffeeforonepot,"Coffee, Pot for One",,12,12,1900,1949,0,0,"coffee, pot for one"
coffee,465736,coffeeforonepot,"Coffee, Pot for one",,3,3,1918,1918,0.1,0.15,"coffee, pot for one"
coffee,377522,coffeeforonepot,"Coffee, pot for one",,1,1,1919,1919,0.2,0.2,"coffee, pot for one"
coffee,406810,coffeeforonepot,"coffee, pot for one",,1,1,1917,1917,0.2,0.2,"coffee, pot for one"
coffee,466168,coffeeforonepot,"COFFEE, POT FOR ONE",,1,1,1915,1915,0.15,0.15,"coffee, pot for one"
coffee,6255,coffeefrench,French Coffee,,402,516,1881,1973,0.1,15,french coffee
coffee,375931,coffeefrench,French coffee,,39,39,1905,1920,0.1,0.25,french coffee
coffee,444003,coffeefrench,french coffee,,11,13,1913,1914,0.15,0.15,french coffee
coffee,490523,coffeefrench,French Coffee,,1,1,1963,1963,0,,french coffee
coffee,463179,coffeefrench,French COffee,,1,0,0,0,0,0,french coffee
coffee,18149,coffeeglassiced,"Iced Coffee, glass",,10,10,1905,1948,0.05,5,"iced coffee, glass"
coffee,377783,coffeeglassiced,"Iced coffee, glass",,6,7,1915,1920,0.1,0.15,"iced coffee, glass"
coffee,30884,coffeeglassicedper,"Iced coffee, per glass",,12,12,1889,1955,0.05,0.3,"iced coffee, per glass"
coffee,439545,coffeeglassicedper,"Iced Coffee, per glass",,2,2,1894,1913,0.1,0.1,"iced coffee, per glass"
coffee,386696,coffeeglassicedper,"Iced Coffee, per Glass",,1,1,1918,1918,0.1,0.1,"iced coffee, per glass"
coffee,492569,coffeeglassicedper,"Iced Coffee, Per Glass",,1,1,1913,1913,0.1,0.1,"iced coffee, per glass"
coffee,224769,coffeehag,Hag Coffee,,11,11,1965,1965,0,0,hag coffee
coffee,47231,coffeehot,Hot Coffee,,35,37,1862,1989,0.1,0.5,hot coffee
coffee,410317,coffeehot,hot coffee,,1,1,1917,1917,0.1,0.25,hot coffee
coffee,464481,coffeehot,HOT COFFEE,,1,1,1969,1969,0.15,0.15,hot coffee
coffee,183611,coffeehoticedor,Coffee (Hot or Iced),,29,29,1931,1965,0.45,0.45,coffee (hot or iced)
coffee,74862,coffeeice,Ice Coffee,,16,16,1901,1980,0.05,10,ice coffee
coffee,69016,coffeeice,Coffee ice,,10,12,1901,1964,0.2,0.3,coffee ice
coffee,423212,coffeeice,Coffee Ice,,2,3,1915,1964,0,,coffee ice
coffee,434971,coffeeice,ICE COFFEE,,1,1,1967,1967,0.4,0.4,ice coffee
coffee,465767,coffeeice,Ice Coffee,,1,1,1987,1987,0.89,0.89,ice coffee
coffee,434970,coffeeice,ICE COFFEE,,0,0,0,0,0,0,ice coffee
coffee,1303,coffeeiced,Iced coffee,,552,605,1894,1988,0,25,iced coffee
coffee,375932,coffeeiced,Iced Coffee,,226,266,1912,1989,0.05,25,iced coffee
coffee,444675,coffeeiced,iced coffee,,15,18,1913,1914,0.05,0.25,iced coffee
coffee,434027,coffeeiced,Iced Coffee,,9,9,1899,1977,0.05,1.1,iced coffee
coffee,422344,coffeeiced,ICED COFFEE,,6,7,1914,1987,0.05,1,iced coffee
coffee,436563,coffeeiced,Iced coffee,,2,2,1914,1914,0.2,0.2,iced coffee
coffee,439757,coffeeiced,ICED COFFEE,,1,1,1989,1989,1.25,1.25,iced coffee
coffee,455994,coffeeiced,iced coffee,,1,1,0,0,0,0,iced coffee
coffee,7428,coffeelargepot,"Coffee, large pot",,35,35,1894,1917,0.15,25,"coffee, large pot"
coffee,34027,coffeelargepot,Coffee large pot,,10,10,1900,1917,0.2,0.3,coffee large pot
coffee,13487,coffeeofpot,Pot of coffee,,129,141,1892,1985,0,20,pot of coffee
coffee,374212,coffeeofpot,Pot of Coffee,,23,24,1913,1957,0.1,0.35,pot of coffee
coffee,446363,coffeeofpot,pot of coffee,,5,5,1913,1914,0.1,0.2,pot of coffee
coffee,420612,coffeeofpot,Pot of Coffee,,2,2,1914,1977,0.15,0.5,pot of coffee
coffee,249587,coffeeofpot,Pot of Coffee,,1,1,1957,1957,0.25,0.25,pot of coffee
coffee,488161,coffeeofpot,Pot of coffee,,1,1,1913,1913,0.15,0.25,pot of coffee
coffee,5396,coffeeperpot,"Coffee, per pot",,146,148,1882,1965,0,15,"coffee, per pot"
coffee,384669,coffeeperpot,"Coffee, Per Pot",,69,72,1913,1928,0.15,15,"coffee, per pot"
coffee,15675,coffeeperpot,Coffee per pot,,22,23,1900,1961,0,0.45,coffee per pot
coffee,386692,coffeeperpot,"Coffee, per Pot",,2,2,1914,1918,0.15,0.2,"coffee, per pot"
coffee,443400,coffeeperpot,"COFFEE, PER POT",,2,2,1914,1914,0.2,0.2,"coffee, per pot"
coffee,462204,coffeeperpot,"coffee, per pot",,2,2,1913,1913,0.2,0.25,"coffee, per pot"
coffee,391593,coffeeperpot,"Coffee, Per Pot",,1,1,1918,1918,0.15,0.15,"coffee, per pot"
coffee,413235,coffeeperpot,Coffee Per Pot,,1,1,1917,1917,0.25,0.25,coffee per pot
coffee,447724,coffeeperpot,"COFFEE, PER POT",,1,1,1914,1914,0.2,0.2,"coffee, per pot"
coffee,465464,coffeeperpot,"coffee, Per Pot",,1,1,1900,1900,0.2,0.2,"coffee, per pot"
coffee,1212,coffeepot,"Coffee, Pot",,166,175,1898,1969,0.05,1000,"coffee, pot"
coffee,110244,coffeepot,Coffee (pot),,87,91,1900,1979,0.15,0.75,coffee (pot)
coffee,12090,coffeepot,Pot Coffee,,18,18,1900,1962,0.1,0.25,pot coffee
coffee,388796,coffeepot,"Coffee, pot",,8,8,1900,1918,0.1,0.25,"coffee, pot"
coffee,450029,coffeepot,Coffee (Pot),,1,1,1914,1914,0.2,0.2,coffee (pot)
coffee,479208,coffeepot,"coffee, pot",,1,1,0,0,0,0,"coffee, pot"
coffee,183567,coffeepotsanka,Sanka Coffee (Pot),,12,12,1922,1969,0,0,sanka coffee (pot)
coffee,13331,coffeepotsingle,"Coffee, single pot",,12,12,1898,1907,0.1,0.2,"coffee, single pot"
coffee,7430,coffeepotsmall,"Coffee, small pot",,23,23,1894,1917,0.1,15,"coffee, small pot"
coffee,24099,coffeepotsmall,Coffee small pot,,13,13,1900,1917,0.15,0.2,coffee small pot
coffee,450392,coffeepotsmall,"Coffee, Small Pot",,1,1,1914,1914,0.1,0.1,"coffee, small pot"
coffee,133610,coffeesanka,SANKA COFFEE,,213,220,1919,1985,0,1.45,sanka coffee
coffee,383825,coffeesanka,Sanka Coffee,,8,8,1937,1959,0,0.5,sanka coffee
coffee,491841,coffeesanka,Sanka coffee,,1,1,1963,1963,0,,sanka coffee
coffee,502954,coffeesanka,sanka coffee,,1,1,0,0,0,0,sanka coffee
coffee,26361,coffeespecial,Special Coffee,,95,96,1,1965,0,25,special coffee
coffee,378288,coffeespecial,Special coffee,,46,46,1913,1920,0,0.35,special coffee
coffee,394049,coffeespecial,SPECIAL COFFEE,,1,1,1917,1917,0,,special coffee
coffee,461763,coffeespecial,special coffee,,1,1,0,0,0,0,special coffee
coffee,822,coffeetea,Tea & Coffee,,11,11,1900,1901,0,,tea & coffee
coffee,1205,coffeeturkish,Turkish Coffee,,494,622,1895,1971,0,25,turkish coffee
coffee,374107,coffeeturkish,Turkish coffee,,118,118,1906,1919,0,0.3,turkish coffee
coffee,406808,coffeeturkish,turkish coffee,,11,14,1912,1917,0.2,0.3,turkish coffee
coffee,428040,coffeeturkish,Turkish Coffee,,3,3,1914,1915,0.2,0.2,turkish coffee
coffee,463212,coffeeturkish,turkish coffee,,1,1,0,0,0,0,turkish coffee
coffee,469607,coffeeturkish,TURKISH COFFEE,,1,1,1907,1907,0,,turkish coffee
